video-id,t-start,t-end,label,score
sbj_0,648.9074096679688,677.861083984375,3,0.1886883825063705
sbj_0,1002.2134399414062,1062.7919921875,3,0.1876223534345626
sbj_0,1645.299560546875,1689.282470703125,15,0.1836943626403808
sbj_0,1108.821044921875,1155.353271484375,3,0.1806275844573974
sbj_0,171.0909881591797,236.74777221679688,3,0.1790347695350647
sbj_0,761.1004028320312,791.5733032226562,3,0.1786334216594696
sbj_0,2230.880126953125,2245.518310546875,17,0.1764931082725525
sbj_0,2407.899658203125,2438.869384765625,16,0.1754311770200729
sbj_0,2653.251708984375,2735.592041015625,12,0.1733504086732864
sbj_0,1355.2410888671875,1405.12744140625,9,0.1730238050222396
sbj_0,1924.08837890625,2005.070068359375,9,0.1730202138423919
sbj_0,2154.436767578125,2200.508544921875,4,0.1702566742897033
sbj_0,2066.583740234375,2123.71875,4,0.1693488508462906
sbj_0,123.10033416748048,179.85585021972656,4,0.1681650131940841
sbj_0,2454.773193359375,2542.5966796875,16,0.167425587773323
sbj_0,1447.7086181640625,1509.8399658203125,16,0.167415976524353
sbj_0,541.229248046875,632.071044921875,6,0.1674100309610366
sbj_0,2419.746337890625,2513.433349609375,15,0.1672869473695755
sbj_0,2260.596923828125,2315.751220703125,5,0.1647246330976486
sbj_0,2622.125732421875,2701.826416015625,12,0.1616458445787429
sbj_0,392.0354309082031,457.6655883789063,0,0.1616388410329818
sbj_0,439.4778442382813,525.3712158203125,3,0.1600052565336227
sbj_0,799.5347290039062,850.8299560546875,10,0.1589285582304
sbj_0,2286.240966796875,2301.7626953125,17,0.1586502343416214
sbj_0,255.49148559570312,315.4888610839844,6,0.1584944576025009
sbj_0,2339.291259765625,2346.48779296875,17,0.156160831451416
sbj_0,448.5645446777344,519.0314331054688,0,0.1538316905498504
sbj_0,2056.208740234375,2112.17822265625,14,0.1519771367311477
sbj_0,454.9867248535156,511.037109375,1,0.1519391387701034
sbj_0,1646.6551513671875,1674.511962890625,16,0.1502591520547866
sbj_0,2649.5908203125,2731.642822265625,16,0.1501510590314865
sbj_0,1106.0750732421875,1134.4774169921875,0,0.1475591957569122
sbj_0,1574.78759765625,1629.4398193359375,15,0.1466457843780517
sbj_0,1555.370361328125,1611.2791748046875,16,0.1464903801679611
sbj_0,15.705056190490724,98.0200653076172,0,0.1455817371606826
sbj_0,655.8635864257812,743.9244384765625,14,0.1451096087694168
sbj_0,1855.4908447265625,1898.4425048828125,4,0.1445536762475967
sbj_0,1679.3096923828125,1700.3731689453125,15,0.1440037488937378
sbj_0,2466.913330078125,2513.184814453125,16,0.1424903720617294
sbj_0,881.7620239257812,931.4280395507812,10,0.141994446516037
sbj_0,132.05474853515625,196.5603179931641,4,0.1407927423715591
sbj_0,745.0835571289062,791.0292358398438,4,0.1405541002750396
sbj_0,1331.4051513671875,1394.956787109375,7,0.1382349282503128
sbj_0,1984.648681640625,2049.413818359375,9,0.1381394267082214
sbj_0,984.8733520507812,1035.9564208984375,3,0.136674016714096
sbj_0,1176.599609375,1241.0904541015625,5,0.1350083947181701
sbj_0,2141.5283203125,2193.61083984375,14,0.1347807496786117
sbj_0,983.6060180664062,1037.052001953125,0,0.1344947814941406
sbj_0,2533.941650390625,2585.81494140625,15,0.1343449205160141
sbj_0,395.7604370117188,425.43267822265625,3,0.1342834383249282
sbj_0,887.8145751953125,923.2803344726562,11,0.1334401071071624
sbj_0,2647.656494140625,2731.052978515625,13,0.1332778036594391
sbj_0,2527.12939453125,2580.262939453125,7,0.1332457810640335
sbj_0,1341.0970458984375,1393.6370849609375,8,0.1311737298965454
sbj_0,571.60546875,606.7049560546875,6,0.1309462934732437
sbj_0,1062.4578857421875,1107.7169189453125,0,0.1275974512100219
sbj_0,723.8521118164062,779.8097534179688,14,0.1261738687753677
sbj_0,2356.091064453125,2389.9501953125,17,0.1250368505716323
sbj_0,1004.1417846679688,1070.305908203125,1,0.1242960914969444
sbj_0,268.5732116699219,303.5508117675781,5,0.1241497993469238
sbj_0,1264.6370849609375,1308.7733154296875,13,0.123858630657196
sbj_0,472.9700012207031,531.1287231445312,4,0.123854823410511
sbj_0,851.9030151367188,873.7564697265625,10,0.122333824634552
sbj_0,674.14453125,750.9373168945312,3,0.1220781654119491
sbj_0,2295.099853515625,2353.761962890625,17,0.1216140389442443
sbj_0,2230.678466796875,2234.46142578125,17,0.1203237324953079
sbj_0,1623.63916015625,1670.360107421875,15,0.1200338378548622
sbj_0,1437.0401611328125,1505.218994140625,2,0.12000073492527
sbj_0,1537.96337890625,1609.57763671875,6,0.1198910474777221
sbj_0,1788.281494140625,1829.217529296875,16,0.1198719143867492
sbj_0,117.42268371582033,145.1305389404297,3,0.1191450953483581
sbj_0,1647.6126708984375,1681.927490234375,6,0.1174787133932113
sbj_0,1434.9068603515625,1468.1361083984375,13,0.1173345297574997
sbj_0,2706.78466796875,2733.052001953125,12,0.1173244267702102
sbj_0,2634.405029296875,2704.30029296875,9,0.1172609999775886
sbj_0,2644.8916015625,2740.6865234375,14,0.1171644330024719
sbj_0,1921.3687744140625,1952.727294921875,9,0.1165585815906524
sbj_0,2142.858642578125,2197.222900390625,10,0.1147416308522224
sbj_0,1786.6036376953125,1830.390625,3,0.1146610751748085
sbj_0,1530.7896728515625,1587.49072265625,7,0.114567294716835
sbj_0,1076.1260986328125,1145.5296630859375,3,0.1144215837121009
sbj_0,2150.45166015625,2202.473876953125,3,0.113628089427948
sbj_0,2414.770751953125,2481.852294921875,16,0.1135446354746818
sbj_0,2068.86083984375,2118.8876953125,3,0.1121583431959152
sbj_0,1438.144287109375,1506.0736083984375,14,0.111025333404541
sbj_0,2070.5224609375,2128.362548828125,2,0.1107272282242775
sbj_0,1798.1944580078125,1852.2578125,2,0.1105930060148239
sbj_0,666.770263671875,715.1927490234375,4,0.110252633690834
sbj_0,2528.252197265625,2583.499267578125,16,0.1097953170537948
sbj_0,2285.5361328125,2289.477294921875,17,0.1093597263097763
sbj_0,1594.1058349609375,1647.9932861328125,16,0.1086138635873794
sbj_0,1484.43115234375,1515.979736328125,13,0.1085842475295066
sbj_0,2247.53125,2294.4931640625,17,0.1082339137792587
sbj_0,690.5555419921875,763.5684204101562,2,0.1081293672323226
sbj_0,1928.9420166015625,2000.411376953125,9,0.1080314591526985
sbj_0,2012.520263671875,2034.41064453125,9,0.1077915132045745
sbj_0,899.1561279296875,963.3978881835938,9,0.1076584607362747
sbj_0,2530.8310546875,2591.959228515625,5,0.1072825863957405
sbj_0,747.3229370117188,786.9927978515625,4,0.1061413660645484
sbj_0,654.0181274414062,727.4195556640625,4,0.1060200780630111
sbj_0,1787.98974609375,1830.3492431640625,4,0.1052047684788703
sbj_0,1709.1444091796875,1760.802490234375,2,0.1051028445363044
sbj_0,1723.044921875,1762.8306884765625,10,0.1046116575598716
sbj_0,1100.986572265625,1156.7645263671875,4,0.1041926965117454
sbj_0,168.67039489746094,235.2913360595703,4,0.1024500057101249
sbj_0,663.90625,715.3768920898438,13,0.1024237722158432
sbj_0,1484.1424560546875,1514.1329345703125,13,0.1024009138345718
sbj_0,1240.4581298828125,1302.0531005859375,2,0.1015817895531654
sbj_0,929.3074951171876,942.1948852539062,11,0.101514458656311
sbj_0,1853.8739013671875,1901.40771484375,2,0.1012189239263534
sbj_0,1451.287353515625,1507.5382080078125,8,0.1011441648006439
sbj_0,2617.088134765625,2720.245361328125,7,0.1003559455275535
sbj_0,1018.8006591796876,1076.0125732421875,2,0.0994707196950912
sbj_0,1715.54931640625,1763.4410400390625,4,0.0990065485239029
sbj_0,990.244140625,1050.54638671875,1,0.0989103019237518
sbj_0,404.2950744628906,462.2773742675781,1,0.0988923832774162
sbj_0,787.0928344726562,829.9755249023438,10,0.0981454327702522
sbj_0,1847.9083251953125,1897.8087158203125,3,0.0979111716151237
sbj_0,2063.90185546875,2121.540771484375,2,0.0978208854794502
sbj_0,2756.7548828125,2794.5,17,0.0975859612226486
sbj_0,761.2166748046875,801.6474609375,2,0.0967551246285438
sbj_0,2340.539306640625,2358.286865234375,17,0.093541495501995
sbj_0,1096.0377197265625,1151.34521484375,4,0.0935381799936294
sbj_0,1007.992919921875,1075.193359375,3,0.0935121029615402
sbj_0,1093.8587646484375,1151.2760009765625,2,0.0933917239308357
sbj_0,2233.787353515625,2275.502685546875,12,0.0932823121547699
sbj_0,207.74205017089844,237.80398559570312,3,0.0932411104440689
sbj_0,1533.3060302734375,1563.3768310546875,15,0.0927180722355842
sbj_0,2062.342041015625,2118.97705078125,4,0.0926054343581199
sbj_0,1440.6051025390625,1510.1990966796875,12,0.0921398624777793
sbj_0,1081.71044921875,1138.2852783203125,14,0.09185042232275
sbj_0,11.028743743896484,91.55809783935548,3,0.0911679118871688
sbj_0,2302.080322265625,2340.317138671875,5,0.0908027440309524
sbj_0,2030.9786376953125,2069.009765625,17,0.090601809322834
sbj_0,1783.7628173828125,1820.846923828125,14,0.0905960723757743
sbj_0,1534.3734130859375,1562.31396484375,14,0.0903239473700523
sbj_0,659.9850463867188,720.446044921875,1,0.0884780660271644
sbj_0,727.4057006835938,785.8790893554688,1,0.0883999392390251
sbj_0,331.33544921875,384.8805236816406,6,0.0883312299847602
sbj_0,2393.958251953125,2441.345947265625,7,0.088307574391365
sbj_0,1713.2056884765625,1763.583251953125,14,0.088098756968975
sbj_0,1866.285400390625,1908.7049560546875,13,0.0878473371267318
sbj_0,2333.38623046875,2389.01611328125,6,0.0862262547016143
sbj_0,1130.4310302734375,1163.533203125,3,0.0859178677201271
sbj_0,2315.372314453125,2323.670166015625,17,0.0857861638069152
sbj_0,1774.8135986328125,1822.79052734375,14,0.0857499539852142
sbj_0,806.8439331054688,831.7364501953125,10,0.0852516591548919
sbj_0,639.1514282226562,698.1378173828125,2,0.0851350054144859
sbj_0,2057.733642578125,2120.3203125,13,0.084928311407566
sbj_0,1659.6746826171875,1700.470947265625,16,0.0849015191197395
sbj_0,923.1646118164062,926.8435668945312,11,0.084613412618637
sbj_0,810.398193359375,848.415771484375,14,0.0841990262269973
sbj_0,2290.283447265625,2318.00634765625,17,0.084086425602436
sbj_0,919.89453125,991.7232055664062,11,0.0839990824460983
sbj_0,124.89964294433594,201.86917114257807,13,0.083712600171566
sbj_0,1571.297607421875,1596.07080078125,15,0.0833087041974067
sbj_0,0.4228420257568359,24.97697257995605,3,0.0833073183894157
sbj_0,1100.6307373046875,1153.799072265625,1,0.082894742488861
sbj_0,1244.6163330078125,1306.18994140625,7,0.0826462060213089
sbj_0,1554.9576416015625,1621.498779296875,15,0.0824287682771682
sbj_0,-0.0,75.97563171386719,4,0.0822607055306434
sbj_0,1863.01220703125,1905.906982421875,14,0.0822333618998527
sbj_0,848.7774658203125,888.2477416992188,4,0.0817465633153915
sbj_0,2702.263916015625,2705.033447265625,12,0.0816115587949752
sbj_0,1533.5482177734375,1585.4166259765625,16,0.0814573839306831
sbj_0,2320.361083984375,2362.89697265625,9,0.0805727168917656
sbj_0,2763.8935546875,2779.61962890625,10,0.0805246755480766
sbj_0,2054.62353515625,2077.185302734375,4,0.0802919715642929
sbj_0,398.2333679199219,441.8623352050781,4,0.0802519023418426
sbj_0,2371.297607421875,2377.958740234375,17,0.0800387412309646
sbj_0,1718.00830078125,1748.2979736328125,3,0.0798811912536621
sbj_0,1364.6058349609375,1410.9176025390625,13,0.0798001810908317
sbj_0,1824.1927490234373,1888.41015625,14,0.07976745814085
sbj_0,475.58251953125,533.25146484375,2,0.0796080380678176
sbj_0,1103.544189453125,1145.2152099609375,14,0.0792924016714096
sbj_0,2414.971435546875,2507.371826171875,5,0.0792792439460754
sbj_0,132.78773498535156,189.7594451904297,0,0.0788069814443588
sbj_0,762.5670166015625,811.100341796875,11,0.078788086771965
sbj_0,2339.70703125,2394.657958984375,15,0.0785570815205574
sbj_0,2705.896240234375,2738.730224609375,12,0.0781218260526657
sbj_0,280.9303894042969,342.42828369140625,16,0.0779945403337478
sbj_0,400.4500732421875,465.9562377929688,3,0.0777815729379654
sbj_0,1788.0343017578125,1835.08544921875,15,0.0775676295161247
sbj_0,1785.9256591796875,1827.511474609375,13,0.077276736497879
sbj_0,26.593482971191406,98.7818603515625,13,0.0765050575137138
sbj_0,2568.46826171875,2611.291259765625,3,0.076232872903347
sbj_0,1030.220947265625,1086.56494140625,0,0.076043389737606
sbj_0,946.4769897460938,990.3201904296876,3,0.0749776810407638
sbj_0,402.0490417480469,463.0867309570313,13,0.0735429152846336
sbj_0,142.88174438476562,144.47720336914062,0,0.0735165849328041
sbj_0,864.7866821289062,907.273193359375,3,0.0734966248273849
sbj_0,1331.937744140625,1408.1165771484375,8,0.0733930617570877
sbj_0,2489.372802734375,2521.9130859375,16,0.0730619356036186
sbj_0,2688.24169921875,2690.943603515625,12,0.0728711560368537
sbj_0,5.240714073181152,6.953686714172363,0,0.0728524327278137
sbj_0,2649.211181640625,2650.64599609375,12,0.0727616474032402
sbj_0,1711.078369140625,1751.8299560546875,13,0.0727350711822509
sbj_0,1191.2860107421875,1225.5152587890625,7,0.0726630911231041
sbj_0,988.638427734375,1034.3253173828125,14,0.0725346133112907
sbj_0,1646.2706298828125,1671.2825927734375,15,0.0720516592264175
sbj_0,1553.0914306640625,1623.7078857421875,7,0.0720004513859748
sbj_0,831.6769409179688,868.6303100585938,10,0.0711071491241455
sbj_0,1723.6102294921875,1764.6746826171875,17,0.0710709020495414
sbj_0,939.7281494140624,987.9082641601562,10,0.071030706167221
sbj_0,2698.919189453125,2736.17041015625,13,0.070808358490467
sbj_0,938.0026245117188,954.3870849609376,3,0.0702915489673614
sbj_0,1787.365966796875,1833.093994140625,4,0.0698319599032402
sbj_0,1.6341716051101685,37.09703063964844,0,0.0693435668945312
sbj_0,349.1220397949219,386.4141540527344,17,0.0692612752318382
sbj_0,1350.8568115234375,1416.4156494140625,12,0.0690117254853248
sbj_0,1526.3262939453125,1574.8321533203125,9,0.06841891258955
sbj_0,472.9127502441406,528.2098999023438,14,0.0683119297027587
sbj_0,1251.0528564453125,1265.6458740234375,13,0.0681377053260803
sbj_0,2256.41259765625,2272.705810546875,17,0.0678039938211441
sbj_0,808.2047119140625,853.548095703125,9,0.0676456019282341
sbj_0,2760.35107421875,2794.5,10,0.0670238956809043
sbj_0,1246.8067626953125,1301.6287841796875,16,0.0669592544436454
sbj_0,2034.6063232421875,2066.357177734375,9,0.0668521896004676
sbj_0,2657.589111328125,2659.26513671875,12,0.06684460490942
sbj_0,9.412704467773438,89.2156753540039,2,0.0668044984340667
sbj_0,357.30133056640625,413.38226318359375,6,0.066301628947258
sbj_0,92.43136596679688,140.3040008544922,17,0.0662409663200378
sbj_0,875.1461181640625,920.7819213867188,4,0.0661356151103973
sbj_0,2226.684326171875,2282.34716796875,6,0.0661255344748497
sbj_0,878.6514892578125,943.4636840820312,14,0.0660645142197609
sbj_0,314.6622009277344,375.1222839355469,7,0.0659551694989204
sbj_0,6.1654815673828125,51.31110000610352,0,0.0659358277916908
sbj_0,1330.8233642578125,1349.0823974609375,16,0.0658445507287979
sbj_0,2701.6669921875,2736.86083984375,13,0.0658216550946235
sbj_0,2350.57958984375,2401.69873046875,17,0.0656758099794387
sbj_0,1870.1239013671875,1901.54931640625,11,0.0655109211802482
sbj_0,645.6360473632812,711.1661987304688,3,0.0654554739594459
sbj_0,2502.170654296875,2516.532470703125,16,0.0651556476950645
sbj_0,1711.1011962890625,1755.346435546875,14,0.0651261880993843
sbj_0,2155.78076171875,2200.423583984375,2,0.0650283545255661
sbj_0,719.5760498046875,747.0746459960938,3,0.0649337768554687
sbj_0,864.9557495117188,911.6116333007812,10,0.0649127140641212
sbj_0,1024.6949462890625,1091.8985595703125,14,0.0643748193979263
sbj_0,2275.754150390625,2330.74609375,6,0.0643365681171417
sbj_0,1837.1302490234373,1884.130859375,10,0.0641383528709411
sbj_0,472.6530456542969,528.05908203125,4,0.064070276916027
sbj_0,170.90760803222656,172.73716735839844,0,0.0640554800629615
sbj_0,1167.6678466796875,1222.4632568359375,9,0.0637739896774292
sbj_0,639.136962890625,691.9406127929688,14,0.0636265277862548
sbj_0,1787.44140625,1841.0697021484373,8,0.0635019540786743
sbj_0,61.416133880615234,94.85487365722656,0,0.063147023320198
sbj_0,409.1781005859375,459.7674560546875,2,0.0630657747387886
sbj_0,1209.3267822265625,1239.6785888671875,7,0.0626068711280822
sbj_0,1311.4805908203125,1329.084228515625,17,0.0625900402665138
sbj_0,1620.9547119140625,1641.8553466796875,15,0.0625831484794616
sbj_0,768.0244140625,821.2330322265625,3,0.0624958798289299
sbj_0,72.36288452148438,95.13211822509766,4,0.0624584816396236
sbj_0,1657.0535888671875,1704.453369140625,15,0.0623355358839035
sbj_0,493.3064880371094,535.8464965820312,1,0.0618320666253566
sbj_0,984.4635009765624,1012.8631591796876,0,0.0614729635417461
sbj_0,-0.0,60.44144058227539,4,0.0612416118383407
sbj_0,221.74703979492188,262.4375,9,0.0610579922795295
sbj_0,169.91531372070312,239.73626708984372,0,0.061047475785017
sbj_0,1581.782470703125,1639.6785888671875,7,0.0609493553638458
sbj_0,2400.069091796875,2472.619384765625,16,0.0608019158244133
sbj_0,2543.30517578125,2596.65625,16,0.0607577972114086
sbj_0,2753.265869140625,2794.5,17,0.060747642070055
sbj_0,255.4156646728516,314.8624572753906,7,0.0606571026146411
sbj_0,960.6244506835938,1007.5931396484376,4,0.0606168359518051
sbj_0,2243.69580078125,2300.523681640625,5,0.0604494102299213
sbj_0,2491.25732421875,2538.87939453125,7,0.0601435340940952
sbj_0,1390.4022216796875,1419.97119140625,7,0.0600553154945373
sbj_0,1596.0301513671875,1651.1129150390625,1,0.059916041791439
sbj_0,1603.1705322265625,1633.078125,15,0.0599079020321369
sbj_0,970.3703002929688,1025.5859375,14,0.0597795024514198
sbj_0,1026.53662109375,1089.4066162109375,3,0.0597747825086116
sbj_0,119.54962921142578,179.10523986816406,1,0.0596678853034973
sbj_0,1880.3204345703125,1922.12841796875,10,0.0593906193971633
sbj_0,2645.5634765625,2646.89013671875,12,0.0593832619488239
sbj_0,121.37020874023438,178.17271423339844,3,0.059308037161827
sbj_0,881.1231079101562,932.5912475585938,14,0.0592997819185256
sbj_0,1773.171630859375,1826.964111328125,2,0.0592633858323097
sbj_0,447.322265625,510.7006530761719,13,0.0589430853724479
sbj_0,57.61825180053711,96.4535675048828,4,0.0587514527142047
sbj_0,1054.3931884765625,1106.127685546875,4,0.0587236247956752
sbj_0,2152.497802734375,2212.292236328125,4,0.0585382916033268
sbj_0,2727.439208984375,2733.636474609375,12,0.0584151111543178
sbj_0,1853.211669921875,1896.9832763671875,1,0.0582038573920726
sbj_0,2625.850341796875,2671.012451171875,9,0.0582007579505443
sbj_0,129.58465576171875,184.48562622070312,0,0.0579876117408275
sbj_0,1726.3660888671875,1770.6292724609375,11,0.057916734367609
sbj_0,1342.8819580078125,1414.1812744140625,15,0.0578102320432662
sbj_0,139.23806762695312,140.82887268066406,0,0.0576778687536716
sbj_0,2339.031982421875,2342.424072265625,17,0.0576556399464607
sbj_0,964.6377563476562,996.1231689453124,9,0.0576333589851856
sbj_0,2231.06689453125,2238.40576171875,17,0.0574614033102989
sbj_0,2143.287109375,2201.49658203125,0,0.0573640167713165
sbj_0,1361.941162109375,1413.4713134765625,8,0.057259876281023
sbj_0,1600.40576171875,1642.3367919921875,10,0.0572524331510067
sbj_0,264.2996520996094,332.8025207519531,5,0.057199876755476
sbj_0,1341.2999267578125,1386.22119140625,16,0.0570471584796905
sbj_0,2607.61474609375,2614.666259765625,12,0.0569922849535942
sbj_0,904.3395385742188,948.8698120117188,3,0.0568275190889835
sbj_0,1294.7943115234375,1308.985107421875,13,0.0567384734749794
sbj_0,1648.0555419921875,1693.099853515625,7,0.0565903782844543
sbj_0,195.3632049560547,197.020263671875,0,0.0562710016965866
sbj_0,2670.174072265625,2672.959716796875,12,0.0561674796044826
sbj_0,742.5092163085938,790.7072143554688,13,0.0561504624783992
sbj_0,79.24040222167969,81.02318572998047,0,0.0559900626540184
sbj_0,2378.267333984375,2418.16552734375,6,0.0558556504547596
sbj_0,269.1158752441406,341.1559143066406,6,0.0555164963006973
sbj_0,1443.3214111328125,1487.7691650390625,13,0.0553819686174392
sbj_0,837.0194702148438,870.6044311523438,3,0.05518339574337
sbj_0,3.0215988159179688,58.95323944091797,17,0.0548740923404693
sbj_0,186.2004547119141,249.62109375,1,0.0547163411974906
sbj_0,270.5428466796875,329.57012939453125,4,0.0547120422124862
sbj_0,111.23328399658205,166.00950622558594,4,0.0546852238476276
sbj_0,1434.083984375,1446.4788818359375,13,0.0546328127384185
sbj_0,919.0814819335938,965.2874755859376,9,0.0545888356864452
sbj_0,1709.592041015625,1753.8682861328125,16,0.0544021911919117
sbj_0,987.3663330078124,1039.048583984375,15,0.054360281676054
sbj_0,2041.9735107421875,2066.607177734375,6,0.0543226227164268
sbj_0,2060.944580078125,2108.2880859375,10,0.0543215125799179
sbj_0,1161.2454833984375,1204.482177734375,7,0.0543191209435462
sbj_0,769.9803466796875,822.7691650390625,4,0.0541445650160312
sbj_0,-0.0,71.16177368164062,10,0.0541296973824501
sbj_0,1214.733642578125,1255.51904296875,17,0.0538931563496589
sbj_0,2683.338134765625,2686.2900390625,12,0.0538438409566879
sbj_0,541.8477172851562,589.648681640625,17,0.0538007840514183
sbj_0,1190.9583740234375,1233.5889892578125,16,0.0535556823015213
sbj_0,188.21881103515625,189.92514038085935,0,0.0534974299371242
sbj_0,1546.7840576171875,1608.9932861328125,14,0.0534610003232955
sbj_0,1094.027099609375,1140.02783203125,7,0.0533809885382652
sbj_0,1581.302490234375,1630.30908203125,6,0.0531163215637207
sbj_0,2726.098388671875,2728.380615234375,12,0.0527537874877452
sbj_0,3.163883209228516,84.787841796875,1,0.0525876656174659
sbj_0,913.4552612304688,915.3709106445312,10,0.0524485409259796
sbj_0,1189.597412109375,1241.51123046875,3,0.0524001270532608
sbj_0,2707.2236328125,2709.7490234375,12,0.0523704290390014
sbj_0,649.4988403320312,676.9681396484375,4,0.0523252598941326
sbj_0,2285.322021484375,2292.631591796875,17,0.0522919707000255
sbj_0,1918.79443359375,1948.305908203125,16,0.0521908141672611
sbj_0,687.9786987304688,756.1199951171875,3,0.0521586798131465
sbj_0,2760.715576171875,2794.5,14,0.0521574467420578
sbj_0,2641.13671875,2727.10888671875,2,0.0520854070782661
sbj_0,1246.81005859375,1293.0657958984375,12,0.0520694479346275
sbj_0,2594.6005859375,2603.0498046875,4,0.0520114377140998
sbj_0,651.0975952148438,707.4886474609375,11,0.0519173815846443
sbj_0,167.3402557373047,169.0613250732422,0,0.0517621785402298
sbj_0,468.4331970214844,529.10595703125,3,0.0517507940530777
sbj_0,2361.462158203125,2377.155517578125,17,0.0516063533723354
sbj_0,1853.9591064453125,1894.385498046875,4,0.0515059828758239
sbj_0,491.4034423828125,530.85693359375,15,0.0512904897332191
sbj_0,1536.9351806640625,1574.7257080078125,15,0.0511206947267055
sbj_0,2721.143310546875,2723.8056640625,12,0.0510158278048038
sbj_0,484.2470703125,487.7610168457031,0,0.0509634241461753
sbj_0,831.6299438476562,869.3132934570312,4,0.0509249605238437
sbj_0,1280.425048828125,1329.21728515625,13,0.0508936792612075
sbj_0,1516.37109375,1569.9888916015625,6,0.0508675836026668
sbj_0,413.2691345214844,467.5370178222656,13,0.0507856719195842
sbj_0,1032.5360107421875,1082.37109375,1,0.0507782846689224
sbj_0,175.19088745117188,230.67726135253903,13,0.0507515780627727
sbj_0,1260.03271484375,1301.74267578125,8,0.0507273152470588
sbj_0,1046.1015625,1092.300048828125,14,0.050697274506092
sbj_0,36.21614837646485,38.24119567871094,0,0.0506727546453475
